id,transit_server_type
12803,transit_server_type_11
15771,transit_server_type_15
13784,transit_server_type_15
16710,transit_server_type_15
7288,transit_server_type_15
6243,transit_server_type_15
16904,transit_server_type_15
8104,transit_server_type_15
16227,transit_server_type_15
9010,transit_server_type_15
13793,transit_server_type_15
8559,transit_server_type_15
10163,transit_server_type_15
635,transit_server_type_11
635,transit_server_type_15
3459,transit_server_type_15
329,transit_server_type_15
13724,transit_server_type_15
5951,transit_server_type_15
5049,transit_server_type_15
14837,transit_server_type_15
1665,transit_server_type_15
2506,transit_server_type_15
13308,transit_server_type_15
13668,transit_server_type_15
6167,transit_server_type_15
6089,transit_server_type_15
10366,transit_server_type_15
13174,transit_server_type_15
1241,transit_server_type_15
1882,transit_server_type_11
1882,transit_server_type_15
10681,transit_server_type_15
8175,transit_server_type_15
6763,transit_server_type_15
9444,transit_server_type_15
4796,transit_server_type_15
11532,transit_server_type_15
11255,transit_server_type_15
8679,transit_server_type_15
15571,transit_server_type_15
4429,transit_server_type_15
11604,transit_server_type_20
338,transit_server_type_54
8326,transit_server_type_11
8327,transit_server_type_11
11503,transit_server_type_11
9890,transit_server_type_11
16457,transit_server_type_11
11166,transit_server_type_11
16495,transit_server_type_11
15415,transit_server_type_11
5400,transit_server_type_11
7150,transit_server_type_11
10584,transit_server_type_11
10400,transit_server_type_21
18213,transit_server_type_11
7565,transit_server_type_11
11965,transit_server_type_11
13009,transit_server_type_11
14138,transit_server_type_11
14286,transit_server_type_11
4846,transit_server_type_11
7479,transit_server_type_11
12130,transit_server_type_11
16258,transit_server_type_11
2161,transit_server_type_11
3499,transit_server_type_11
857,transit_server_type_10
888,transit_server_type_10
9548,transit_server_type_10
2178,transit_server_type_11
6956,transit_server_type_11
12005,transit_server_type_11
5691,transit_server_type_11
16943,transit_server_type_11
7619,transit_server_type_11
4853,transit_server_type_11
13936,transit_server_type_18
13936,transit_server_type_13
13936,transit_server_type_11
9867,transit_server_type_13
9867,transit_server_type_18
8211,transit_server_type_13
8983,transit_server_type_13
14474,transit_server_type_11
14474,transit_server_type_13
17227,transit_server_type_11
17227,transit_server_type_18
17227,transit_server_type_13
1184,transit_server_type_23
1184,transit_server_type_20
1184,transit_server_type_11
1184,transit_server_type_14
1184,transit_server_type_22
1074,transit_server_type_13
1074,transit_server_type_11
13012,transit_server_type_13
13012,transit_server_type_11
8649,transit_server_type_13
8649,transit_server_type_11
14985,transit_server_type_13
14985,transit_server_type_11
17362,transit_server_type_13
17362,transit_server_type_11
9542,transit_server_type_13
4562,transit_server_type_11
2455,transit_server_type_13
2455,transit_server_type_11
13370,transit_server_type_11
13370,transit_server_type_13
16729,transit_server_type_13
16729,transit_server_type_11
5129,transit_server_type_22
2236,transit_server_type_13
2236,transit_server_type_11
14106,transit_server_type_20
5248,transit_server_type_11
16506,transit_server_type_11
1095,transit_server_type_11
1010,transit_server_type_24
12834,transit_server_type_20
16576,transit_server_type_11
7216,transit_server_type_11
17981,transit_server_type_11
18308,transit_server_type_11
11606,transit_server_type_11
3756,transit_server_type_11
12937,transit_server_type_20
10748,transit_server_type_11
5528,transit_server_type_11
16103,transit_server_type_11
10212,transit_server_type_11
11060,transit_server_type_11
10892,transit_server_type_11
6431,transit_server_type_11
14822,transit_server_type_11
2384,transit_server_type_11
17060,transit_server_type_11
3678,transit_server_type_11
14236,transit_server_type_11
14539,transit_server_type_11
13107,transit_server_type_11
2624,transit_server_type_11
18199,transit_server_type_11
2198,transit_server_type_11
2198,transit_server_type_13
15744,transit_server_type_11
10618,transit_server_type_23
10618,transit_server_type_22
10618,transit_server_type_11
8823,transit_server_type_11
8823,transit_server_type_22
3183,transit_server_type_22
3183,transit_server_type_14
3183,transit_server_type_13
3183,transit_server_type_11
16013,transit_server_type_20
13393,transit_server_type_11
13393,transit_server_type_23
13393,transit_server_type_13
13232,transit_server_type_22
13232,transit_server_type_23
13232,transit_server_type_11
17475,transit_server_type_23
17475,transit_server_type_22
17475,transit_server_type_11
14834,transit_server_type_11
14834,transit_server_type_23
12243,transit_server_type_23
12243,transit_server_type_11
8162,transit_server_type_13
8162,transit_server_type_11
8162,transit_server_type_18
18075,transit_server_type_11
18075,transit_server_type_14
18075,transit_server_type_23
18075,transit_server_type_21
18075,transit_server_type_20
17497,transit_server_type_11
17110,transit_server_type_13
17110,transit_server_type_11
16823,transit_server_type_11
16823,transit_server_type_13
13338,transit_server_type_11
13338,transit_server_type_23
417,transit_server_type_11
417,transit_server_type_22
417,transit_server_type_23
622,transit_server_type_22
622,transit_server_type_23
622,transit_server_type_11
3167,transit_server_type_11
3167,transit_server_type_13
2382,transit_server_type_13
2382,transit_server_type_11
5054,transit_server_type_23
5054,transit_server_type_11
542,transit_server_type_22
9580,transit_server_type_11
9580,transit_server_type_13
14626,transit_server_type_23
14626,transit_server_type_11
4847,transit_server_type_11
4847,transit_server_type_23
15528,transit_server_type_11
1123,transit_server_type_11
1751,transit_server_type_11
1174,transit_server_type_9
1174,transit_server_type_20
1174,transit_server_type_11
8997,transit_server_type_11
12059,transit_server_type_20
18020,transit_server_type_11
15767,transit_server_type_11
13813,transit_server_type_11
554,transit_server_type_11
4372,transit_server_type_11
12061,transit_server_type_11
14523,transit_server_type_20
6027,transit_server_type_15
6027,transit_server_type_11
7508,transit_server_type_15
7508,transit_server_type_11
5350,transit_server_type_20
1341,transit_server_type_20
6981,transit_server_type_39
6981,transit_server_type_19
6981,transit_server_type_11
3335,transit_server_type_11
13493,transit_server_type_20
2538,transit_server_type_11
2044,transit_server_type_11
12050,transit_server_type_20
14296,transit_server_type_20
1486,transit_server_type_20
7355,transit_server_type_20
10904,transit_server_type_20
11502,transit_server_type_20
15935,transit_server_type_20
8367,transit_server_type_20
15261,transit_server_type_20
15261,transit_server_type_29
14114,transit_server_type_11
210,transit_server_type_27
210,transit_server_type_11
210,transit_server_type_29
11059,transit_server_type_30
8988,transit_server_type_11
15729,transit_server_type_11
12418,transit_server_type_24
14739,transit_server_type_27
6938,transit_server_type_24
18499,transit_server_type_11
14267,transit_server_type_11
2900,transit_server_type_27
12884,transit_server_type_11
16054,transit_server_type_11
13736,transit_server_type_11
1771,transit_server_type_11
2543,transit_server_type_11
182,transit_server_type_11
3563,transit_server_type_11
3563,transit_server_type_20
5765,transit_server_type_11
5108,transit_server_type_11
1372,transit_server_type_11
1372,transit_server_type_24
1544,transit_server_type_24
17681,transit_server_type_11
15578,transit_server_type_11
5743,transit_server_type_11
17923,transit_server_type_11
17053,transit_server_type_11
5008,transit_server_type_11
2740,transit_server_type_11
6585,transit_server_type_11
17370,transit_server_type_11
15977,transit_server_type_11
2135,transit_server_type_11
264,transit_server_type_11
15086,transit_server_type_11
1840,transit_server_type_20
8457,transit_server_type_20
726,transit_server_type_20
14224,transit_server_type_11
244,transit_server_type_20
8169,transit_server_type_20
8513,transit_server_type_20
11990,transit_server_type_11
9738,transit_server_type_28
9738,transit_server_type_10
3474,transit_server_type_10
3474,transit_server_type_11
1389,transit_server_type_20
1389,transit_server_type_30
1389,transit_server_type_29
4070,transit_server_type_20
4070,transit_server_type_30
13200,transit_server_type_29
15120,transit_server_type_29
17547,transit_server_type_20
4395,transit_server_type_20
14287,transit_server_type_20
11699,transit_server_type_20
11699,transit_server_type_54
11699,transit_server_type_8
17229,transit_server_type_20
9997,transit_server_type_20
17840,transit_server_type_20
1807,transit_server_type_20
16004,transit_server_type_20
4901,transit_server_type_20
14548,transit_server_type_11
16980,transit_server_type_20
9172,transit_server_type_20
16775,transit_server_type_20
2427,transit_server_type_11
1320,transit_server_type_11
13760,transit_server_type_11
7488,transit_server_type_11
18520,transit_server_type_11
3931,transit_server_type_11
12629,transit_server_type_11
8312,transit_server_type_11
18294,transit_server_type_11
2617,transit_server_type_11
3151,transit_server_type_11
7699,transit_server_type_11
3811,transit_server_type_11
16863,transit_server_type_11
237,transit_server_type_11
1715,transit_server_type_11
3762,transit_server_type_11
10045,transit_server_type_11
11317,transit_server_type_11
10011,transit_server_type_11
15054,transit_server_type_11
18247,transit_server_type_11
3352,transit_server_type_11
10467,transit_server_type_11
5408,transit_server_type_11
69,transit_server_type_11
5077,transit_server_type_11
5554,transit_server_type_11
17506,transit_server_type_11
9264,transit_server_type_11
10429,transit_server_type_20
10429,transit_server_type_5
4831,transit_server_type_11
6073,transit_server_type_11
14390,transit_server_type_11
16129,transit_server_type_11
10172,transit_server_type_11
16273,transit_server_type_11
4760,transit_server_type_11
10148,transit_server_type_11
10148,transit_server_type_15
18268,transit_server_type_11
18268,transit_server_type_15
17263,transit_server_type_30
17263,transit_server_type_29
8962,transit_server_type_29
8962,transit_server_type_26
8962,transit_server_type_30
6604,transit_server_type_54
8906,transit_server_type_26
8906,transit_server_type_54
8906,transit_server_type_29
2884,transit_server_type_29
2884,transit_server_type_26
4474,transit_server_type_26
4474,transit_server_type_29
2355,transit_server_type_26
2355,transit_server_type_29
8406,transit_server_type_29
8406,transit_server_type_26
10304,transit_server_type_26
10304,transit_server_type_29
7604,transit_server_type_26
7604,transit_server_type_29
18021,transit_server_type_11
12588,transit_server_type_11
11829,transit_server_type_11
13362,transit_server_type_11
1143,transit_server_type_11
17937,transit_server_type_11
13352,transit_server_type_11
7064,transit_server_type_11
5918,transit_server_type_11
5459,transit_server_type_11
16034,transit_server_type_11
15989,transit_server_type_11
17542,transit_server_type_11
8828,transit_server_type_11
8524,transit_server_type_11
16986,transit_server_type_11
16677,transit_server_type_11
7418,transit_server_type_11
7418,transit_server_type_20
11631,transit_server_type_11
8683,transit_server_type_11
3584,transit_server_type_11
7588,transit_server_type_11
9592,transit_server_type_11
9516,transit_server_type_11
10201,transit_server_type_11
4870,transit_server_type_11
2616,transit_server_type_11
2522,transit_server_type_11
10527,transit_server_type_11
17814,transit_server_type_11
16999,transit_server_type_11
6720,transit_server_type_11
