id,outage_type
14849,outage_type_1
14214,outage_type_1
9597,outage_type_1
17793,outage_type_2
17000,outage_type_1
1063,outage_type_1
12950,outage_type_2
8488,outage_type_1
4613,outage_type_2
14785,outage_type_4
4044,outage_type_1
7094,outage_type_2
15023,outage_type_1
4207,outage_type_1
5994,outage_type_1
4767,outage_type_1
1192,outage_type_1
11608,outage_type_1
16235,outage_type_1
11400,outage_type_1
12791,outage_type_1
13882,outage_type_2
12725,outage_type_1
11816,outage_type_2
10283,outage_type_1
2514,outage_type_2
3001,outage_type_1
10917,outage_type_1
16438,outage_type_1
3983,outage_type_1
10044,outage_type_1
8505,outage_type_1
5930,outage_type_1
9114,outage_type_1
7643,outage_type_2
1211,outage_type_1
17890,outage_type_1
3031,outage_type_1
9316,outage_type_1
14402,outage_type_1
10237,outage_type_1
17393,outage_type_1
16378,outage_type_1
6018,outage_type_1
6077,outage_type_1
14303,outage_type_1
11925,outage_type_1
7274,outage_type_1
8621,outage_type_2
16679,outage_type_1
16066,outage_type_1
8371,outage_type_1
11680,outage_type_1
7326,outage_type_1
10938,outage_type_1
7310,outage_type_1
9812,outage_type_1
12618,outage_type_1
15964,outage_type_1
17351,outage_type_1
13901,outage_type_1
3757,outage_type_1
12902,outage_type_2
9113,outage_type_1
8540,outage_type_1
6189,outage_type_1
12951,outage_type_1
16171,outage_type_1
13252,outage_type_1
10288,outage_type_1
5921,outage_type_1
8273,outage_type_1
14422,outage_type_1
17784,outage_type_1
7247,outage_type_1
17204,outage_type_2
12155,outage_type_1
5815,outage_type_1
6447,outage_type_1
8463,outage_type_1
3289,outage_type_1
2291,outage_type_1
13295,outage_type_1
13281,outage_type_2
2372,outage_type_1
16437,outage_type_1
17718,outage_type_2
82,outage_type_1
12459,outage_type_1
16347,outage_type_2
17778,outage_type_1
8980,outage_type_1
2658,outage_type_1
5671,outage_type_1
16,outage_type_1
10259,outage_type_1
6012,outage_type_1
14889,outage_type_1
10258,outage_type_1
1963,outage_type_1
5923,outage_type_1
12165,outage_type_1
12503,outage_type_2
16057,outage_type_1
17206,outage_type_1
15922,outage_type_1
265,outage_type_4
17899,outage_type_4
5319,outage_type_4
3361,outage_type_1
12562,outage_type_1
14546,outage_type_1
16143,outage_type_2
13755,outage_type_2
7928,outage_type_2
555,outage_type_2
14521,outage_type_1
8674,outage_type_1
3984,outage_type_2
14696,outage_type_2
3100,outage_type_2
15247,outage_type_1
13278,outage_type_2
3579,outage_type_1
6421,outage_type_1
4149,outage_type_1
12040,outage_type_1
4731,outage_type_1
7226,outage_type_1
2172,outage_type_1
7151,outage_type_2
18019,outage_type_2
8299,outage_type_1
11889,outage_type_1
10061,outage_type_1
4550,outage_type_1
13795,outage_type_2
8929,outage_type_1
4046,outage_type_1
18045,outage_type_2
9663,outage_type_2
11787,outage_type_2
10094,outage_type_1
13343,outage_type_2
9375,outage_type_2
6085,outage_type_2
12427,outage_type_1
7037,outage_type_1
13868,outage_type_2
3927,outage_type_1
838,outage_type_2
10397,outage_type_2
4231,outage_type_2
7193,outage_type_1
7741,outage_type_1
12265,outage_type_2
11260,outage_type_2
8861,outage_type_1
17176,outage_type_1
342,outage_type_2
11249,outage_type_2
12771,outage_type_2
16857,outage_type_2
16728,outage_type_2
17285,outage_type_1
17636,outage_type_2
3716,outage_type_2
11240,outage_type_2
14384,outage_type_1
3338,outage_type_1
7855,outage_type_1
8643,outage_type_2
2254,outage_type_2
14800,outage_type_2
17722,outage_type_2
6690,outage_type_2
10375,outage_type_1
15908,outage_type_2
3857,outage_type_1
11583,outage_type_1
4403,outage_type_2
10614,outage_type_2
16410,outage_type_2
5513,outage_type_1
2648,outage_type_2
5310,outage_type_1
360,outage_type_2
9749,outage_type_2
9147,outage_type_1
5658,outage_type_2
8449,outage_type_2
5168,outage_type_1
373,outage_type_2
8296,outage_type_2
5569,outage_type_2
5655,outage_type_2
13529,outage_type_2
3143,outage_type_2
10546,outage_type_1
8558,outage_type_1
5508,outage_type_1
13465,outage_type_2
4005,outage_type_2
10990,outage_type_1
4224,outage_type_2
7115,outage_type_2
9024,outage_type_2
3241,outage_type_2
9732,outage_type_1
18191,outage_type_2
7490,outage_type_1
15595,outage_type_2
16308,outage_type_2
2592,outage_type_2
15500,outage_type_2
15831,outage_type_2
6292,outage_type_2
9982,outage_type_2
4641,outage_type_2
4704,outage_type_2
13589,outage_type_2
2419,outage_type_2
10591,outage_type_2
6651,outage_type_2
14076,outage_type_1
17826,outage_type_2
8780,outage_type_2
70,outage_type_2
7807,outage_type_2
145,outage_type_2
3309,outage_type_2
17014,outage_type_2
3268,outage_type_2
9042,outage_type_1
3786,outage_type_1
15848,outage_type_1
15253,outage_type_1
2825,outage_type_1
13535,outage_type_1
6547,outage_type_1
8310,outage_type_2
17983,outage_type_1
11048,outage_type_2
3567,outage_type_1
18524,outage_type_1
6965,outage_type_1
16231,outage_type_1
2745,outage_type_2
11784,outage_type_1
505,outage_type_2
5187,outage_type_2
2909,outage_type_2
18158,outage_type_2
14961,outage_type_2
15832,outage_type_1
10091,outage_type_2
12809,outage_type_4
9370,outage_type_1
5897,outage_type_1
14355,outage_type_1
10659,outage_type_1
4693,outage_type_1
7613,outage_type_1
11554,outage_type_1
11365,outage_type_1
10941,outage_type_1
17395,outage_type_1
9560,outage_type_1
14378,outage_type_2
12948,outage_type_1
9777,outage_type_1
13884,outage_type_1
11220,outage_type_1
1310,outage_type_1
928,outage_type_1
4449,outage_type_1
17284,outage_type_1
14252,outage_type_1
11358,outage_type_1
3473,outage_type_1
8146,outage_type_2
12009,outage_type_1
6936,outage_type_1
5311,outage_type_1
8591,outage_type_1
14179,outage_type_2
10957,outage_type_2
15277,outage_type_1
18303,outage_type_1
7324,outage_type_1
10381,outage_type_2
7298,outage_type_2
13166,outage_type_1
16606,outage_type_1
16713,outage_type_1
7287,outage_type_1
10918,outage_type_1
1748,outage_type_2
14088,outage_type_2
3978,outage_type_2
975,outage_type_2
6593,outage_type_1
12736,outage_type_1
8016,outage_type_2
2277,outage_type_1
226,outage_type_1
421,outage_type_1
15920,outage_type_1
3986,outage_type_2
13092,outage_type_1
12740,outage_type_4
1877,outage_type_1
7833,outage_type_1
8551,outage_type_2
5509,outage_type_1
13056,outage_type_1
6152,outage_type_1
15097,outage_type_2
11264,outage_type_2
18405,outage_type_1
7286,outage_type_1
11280,outage_type_4
150,outage_type_1
7005,outage_type_4
2760,outage_type_2
11457,outage_type_1
9168,outage_type_1
4365,outage_type_1
6223,outage_type_1
451,outage_type_1
4499,outage_type_1
16268,outage_type_1
1329,outage_type_1
940,outage_type_4
2591,outage_type_1
17318,outage_type_4
8050,outage_type_1
17208,outage_type_1
6610,outage_type_1
1393,outage_type_4
10358,outage_type_1
2563,outage_type_1
7460,outage_type_1
5688,outage_type_1
14715,outage_type_2
1820,outage_type_2
7992,outage_type_1
8389,outage_type_2
11369,outage_type_2
1280,outage_type_1
14564,outage_type_1
4911,outage_type_2
2438,outage_type_2
6671,outage_type_1
18330,outage_type_1
2441,outage_type_1
3109,outage_type_1
225,outage_type_1
11774,outage_type_1
8179,outage_type_1
4137,outage_type_2
10303,outage_type_1
3166,outage_type_1
2233,outage_type_1
10196,outage_type_1
7658,outage_type_2
3249,outage_type_1
17080,outage_type_1
6916,outage_type_1
4945,outage_type_1
2980,outage_type_2
15617,outage_type_1
2031,outage_type_1
4394,outage_type_1
14039,outage_type_1
12394,outage_type_1
17188,outage_type_1
10768,outage_type_1
14946,outage_type_1
15170,outage_type_2
16420,outage_type_2
4801,outage_type_2
337,outage_type_1
17843,outage_type_2
4260,outage_type_1
10538,outage_type_1
3623,outage_type_1
14139,outage_type_2
4225,outage_type_2
14627,outage_type_2
17184,outage_type_2
5818,outage_type_1
13585,outage_type_1
271,outage_type_1
10229,outage_type_4
12695,outage_type_4
5891,outage_type_4
6903,outage_type_1
7340,outage_type_1
5104,outage_type_5
13491,outage_type_5
1968,outage_type_4
12909,outage_type_4
11525,outage_type_1
16925,outage_type_1
1008,outage_type_1
8985,outage_type_1
9796,outage_type_1
15472,outage_type_1
17012,outage_type_1
439,outage_type_1
8537,outage_type_1
15163,outage_type_1
14366,outage_type_1
13424,outage_type_1
9257,outage_type_1
14759,outage_type_1
2088,outage_type_1
9970,outage_type_1
6890,outage_type_1
15979,outage_type_1
10734,outage_type_1
12314,outage_type_1
4156,outage_type_1
8864,outage_type_1
13964,outage_type_2
1082,outage_type_1
4258,outage_type_2
9049,outage_type_2
606,outage_type_1
7821,outage_type_2
13859,outage_type_2
4136,outage_type_2
3447,outage_type_1
8064,outage_type_2
14553,outage_type_1
16342,outage_type_1
13676,outage_type_1
2731,outage_type_2
15610,outage_type_1
6032,outage_type_1
17402,outage_type_2
18196,outage_type_2
6719,outage_type_2
13825,outage_type_2
3008,outage_type_2
10089,outage_type_1
17777,outage_type_1
17773,outage_type_2
7010,outage_type_1
473,outage_type_2
7408,outage_type_2
13710,outage_type_1
17742,outage_type_1
13359,outage_type_1
18510,outage_type_2
11845,outage_type_1
13970,outage_type_1
846,outage_type_2
9097,outage_type_2
5204,outage_type_2
5003,outage_type_2
12113,outage_type_2
17059,outage_type_2
1170,outage_type_2
1339,outage_type_1
17002,outage_type_2
10864,outage_type_1
17421,outage_type_2
11818,outage_type_2
8402,outage_type_2
14771,outage_type_2
7980,outage_type_2
9284,outage_type_2
247,outage_type_2
9236,outage_type_2
14203,outage_type_1
1127,outage_type_2
14939,outage_type_2
4392,outage_type_1
17591,outage_type_2
2115,outage_type_2
17480,outage_type_2
13046,outage_type_2
7208,outage_type_2
16286,outage_type_2
8220,outage_type_2
17744,outage_type_2
8209,outage_type_2
3969,outage_type_2
15412,outage_type_2
16418,outage_type_2
8199,outage_type_2
11346,outage_type_1
11561,outage_type_2
4364,outage_type_2
18124,outage_type_2
9081,outage_type_2
5328,outage_type_2
16319,outage_type_2
16608,outage_type_2
4837,outage_type_1
13205,outage_type_1
5413,outage_type_2
2149,outage_type_2
16972,outage_type_2
4008,outage_type_2
8941,outage_type_2
12565,outage_type_2
13691,outage_type_2
7084,outage_type_2
10980,outage_type_2
9510,outage_type_2
5577,outage_type_2
7127,outage_type_2
2929,outage_type_1
10695,outage_type_2
16754,outage_type_2
3904,outage_type_2
833,outage_type_2
18506,outage_type_2
8860,outage_type_2
6634,outage_type_2
11775,outage_type_1
11873,outage_type_2
14924,outage_type_2
14045,outage_type_2
18395,outage_type_2
17865,outage_type_2
11723,outage_type_2
8177,outage_type_2
16515,outage_type_2
15927,outage_type_2
2794,outage_type_2
4664,outage_type_1
10869,outage_type_1
18360,outage_type_1
10986,outage_type_1
4472,outage_type_2
3977,outage_type_1
13999,outage_type_2
1608,outage_type_2
6464,outage_type_1
355,outage_type_1
16979,outage_type_1
8431,outage_type_1
2222,outage_type_1
3834,outage_type_1
2086,outage_type_1
7170,outage_type_1
903,outage_type_2
15383,outage_type_2
13105,outage_type_2
1909,outage_type_1
5740,outage_type_1
9305,outage_type_2
5703,outage_type_1
1296,outage_type_2
6877,outage_type_2
11069,outage_type_2
448,outage_type_1
2720,outage_type_1
4649,outage_type_1
3090,outage_type_1
12299,outage_type_2
13070,outage_type_2
396,outage_type_2
7301,outage_type_2
7083,outage_type_2
11556,outage_type_2
3061,outage_type_1
1153,outage_type_2
15386,outage_type_2
399,outage_type_1
6075,outage_type_2
16297,outage_type_2
13997,outage_type_2
17534,outage_type_2
15656,outage_type_2
11218,outage_type_2
16690,outage_type_1
4229,outage_type_2
17735,outage_type_2
2703,outage_type_2
5179,outage_type_2
5603,outage_type_2
18509,outage_type_1
17274,outage_type_2
10553,outage_type_2
13342,outage_type_2
6840,outage_type_2
18277,outage_type_2
2376,outage_type_2
228,outage_type_2
12803,outage_type_1
15771,outage_type_2
13784,outage_type_2
16710,outage_type_2
7288,outage_type_2
6243,outage_type_2
16904,outage_type_2
8104,outage_type_2
16227,outage_type_2
9010,outage_type_2
13793,outage_type_2
8559,outage_type_2
10163,outage_type_2
635,outage_type_1
3459,outage_type_2
329,outage_type_2
13724,outage_type_2
5951,outage_type_2
5049,outage_type_2
14837,outage_type_2
1665,outage_type_2
2506,outage_type_2
13308,outage_type_2
13668,outage_type_2
6167,outage_type_2
6089,outage_type_2
10366,outage_type_2
13174,outage_type_2
1241,outage_type_2
1882,outage_type_1
10681,outage_type_2
8175,outage_type_2
6763,outage_type_2
9444,outage_type_2
4796,outage_type_2
11532,outage_type_2
11255,outage_type_2
8679,outage_type_2
15571,outage_type_2
4429,outage_type_2
11604,outage_type_1
338,outage_type_4
8326,outage_type_2
8327,outage_type_1
11503,outage_type_1
9890,outage_type_2
16457,outage_type_2
11166,outage_type_2
16495,outage_type_2
15415,outage_type_2
5400,outage_type_1
7150,outage_type_1
10584,outage_type_1
10400,outage_type_1
18213,outage_type_1
7565,outage_type_1
11965,outage_type_1
13009,outage_type_1
14138,outage_type_2
14286,outage_type_1
4846,outage_type_1
7479,outage_type_2
12130,outage_type_1
16258,outage_type_2
2161,outage_type_4
3499,outage_type_1
857,outage_type_5
888,outage_type_4
9548,outage_type_4
2178,outage_type_4
6956,outage_type_1
12005,outage_type_1
5691,outage_type_1
16943,outage_type_1
7619,outage_type_2
4853,outage_type_2
13936,outage_type_1
9867,outage_type_1
8211,outage_type_1
8983,outage_type_1
14474,outage_type_1
17227,outage_type_1
1184,outage_type_1
1074,outage_type_1
13012,outage_type_1
8649,outage_type_1
14985,outage_type_1
17362,outage_type_1
9542,outage_type_1
4562,outage_type_2
2455,outage_type_1
13370,outage_type_1
16729,outage_type_1
5129,outage_type_4
2236,outage_type_1
14106,outage_type_1
5248,outage_type_1
16506,outage_type_1
1095,outage_type_2
1010,outage_type_1
12834,outage_type_1
16576,outage_type_2
7216,outage_type_1
17981,outage_type_1
18308,outage_type_2
11606,outage_type_1
3756,outage_type_1
12937,outage_type_1
10748,outage_type_2
5528,outage_type_1
16103,outage_type_1
10212,outage_type_1
11060,outage_type_2
10892,outage_type_2
6431,outage_type_1
14822,outage_type_1
2384,outage_type_4
17060,outage_type_1
3678,outage_type_1
14236,outage_type_1
14539,outage_type_1
13107,outage_type_1
2624,outage_type_2
18199,outage_type_1
2198,outage_type_1
15744,outage_type_2
10618,outage_type_2
8823,outage_type_1
3183,outage_type_1
16013,outage_type_1
13393,outage_type_1
13232,outage_type_2
17475,outage_type_1
14834,outage_type_1
12243,outage_type_2
8162,outage_type_1
18075,outage_type_1
17497,outage_type_1
17110,outage_type_1
16823,outage_type_1
13338,outage_type_2
417,outage_type_2
622,outage_type_2
3167,outage_type_1
2382,outage_type_1
5054,outage_type_2
542,outage_type_4
9580,outage_type_1
14626,outage_type_2
4847,outage_type_4
15528,outage_type_4
1123,outage_type_2
1751,outage_type_1
1174,outage_type_1
8997,outage_type_1
12059,outage_type_1
18020,outage_type_1
15767,outage_type_1
13813,outage_type_1
554,outage_type_1
4372,outage_type_1
12061,outage_type_1
14523,outage_type_1
6027,outage_type_1
7508,outage_type_1
5350,outage_type_1
1341,outage_type_1
6981,outage_type_1
3335,outage_type_1
13493,outage_type_1
2538,outage_type_1
2044,outage_type_4
12050,outage_type_1
14296,outage_type_1
1486,outage_type_1
7355,outage_type_1
10904,outage_type_1
11502,outage_type_1
15935,outage_type_1
8367,outage_type_1
15261,outage_type_1
14114,outage_type_1
210,outage_type_1
11059,outage_type_5
8988,outage_type_1
15729,outage_type_1
12418,outage_type_1
14739,outage_type_5
6938,outage_type_1
18499,outage_type_1
14267,outage_type_1
2900,outage_type_5
12884,outage_type_1
16054,outage_type_1
13736,outage_type_1
1771,outage_type_1
2543,outage_type_1
182,outage_type_1
3563,outage_type_1
5765,outage_type_1
5108,outage_type_1
1372,outage_type_1
1544,outage_type_1
17681,outage_type_1
15578,outage_type_1
5743,outage_type_1
17923,outage_type_1
17053,outage_type_1
5008,outage_type_1
2740,outage_type_1
6585,outage_type_1
17370,outage_type_1
15977,outage_type_1
2135,outage_type_1
264,outage_type_1
15086,outage_type_1
1840,outage_type_1
8457,outage_type_1
726,outage_type_1
14224,outage_type_1
244,outage_type_1
8169,outage_type_1
8513,outage_type_1
11990,outage_type_1
9738,outage_type_1
3474,outage_type_2
1389,outage_type_1
4070,outage_type_1
13200,outage_type_1
15120,outage_type_1
17547,outage_type_1
4395,outage_type_1
14287,outage_type_1
11699,outage_type_1
17229,outage_type_1
9997,outage_type_1
17840,outage_type_1
1807,outage_type_1
16004,outage_type_1
4901,outage_type_1
14548,outage_type_1
16980,outage_type_1
9172,outage_type_1
16775,outage_type_1
2427,outage_type_2
1320,outage_type_2
13760,outage_type_1
7488,outage_type_2
18520,outage_type_1
3931,outage_type_1
12629,outage_type_1
8312,outage_type_1
18294,outage_type_1
2617,outage_type_2
3151,outage_type_1
7699,outage_type_2
3811,outage_type_1
16863,outage_type_1
237,outage_type_1
1715,outage_type_1
3762,outage_type_1
10045,outage_type_1
11317,outage_type_1
10011,outage_type_1
15054,outage_type_1
18247,outage_type_1
3352,outage_type_1
10467,outage_type_1
5408,outage_type_1
69,outage_type_1
5077,outage_type_1
5554,outage_type_1
17506,outage_type_1
9264,outage_type_1
10429,outage_type_1
4831,outage_type_1
6073,outage_type_1
14390,outage_type_1
16129,outage_type_1
10172,outage_type_1
16273,outage_type_1
4760,outage_type_1
10148,outage_type_1
18268,outage_type_1
17263,outage_type_1
8962,outage_type_1
6604,outage_type_4
8906,outage_type_1
2884,outage_type_1
4474,outage_type_1
2355,outage_type_1
8406,outage_type_1
10304,outage_type_1
7604,outage_type_1
18021,outage_type_1
12588,outage_type_2
11829,outage_type_2
13362,outage_type_2
1143,outage_type_2
17937,outage_type_1
13352,outage_type_1
7064,outage_type_1
5918,outage_type_1
5459,outage_type_1
16034,outage_type_1
15989,outage_type_1
17542,outage_type_1
8828,outage_type_1
8524,outage_type_1
16986,outage_type_1
16677,outage_type_1
7418,outage_type_1
11631,outage_type_2
8683,outage_type_1
3584,outage_type_1
7588,outage_type_1
9592,outage_type_1
9516,outage_type_2
10201,outage_type_1
4870,outage_type_1
