id,broadband_type
9918,broadband_type_8
11468,broadband_type_8
15936,broadband_type_8
8440,broadband_type_8
8440,broadband_type_2
6560,broadband_type_8
14068,broadband_type_8
14200,broadband_type_8
12202,broadband_type_8
14923,broadband_type_8
1253,broadband_type_8
10795,broadband_type_8
11672,broadband_type_8
10046,broadband_type_8
14368,broadband_type_8
11658,broadband_type_8
9330,broadband_type_8
16720,broadband_type_8
15841,broadband_type_8
17114,broadband_type_8
4652,broadband_type_8
10249,broadband_type_8
10249,broadband_type_2
6551,broadband_type_8
1596,broadband_type_8
2408,broadband_type_8
10476,broadband_type_2
520,broadband_type_8
8620,broadband_type_8
13608,broadband_type_8
2798,broadband_type_8
6997,broadband_type_8
11311,broadband_type_8
5349,broadband_type_8
5461,broadband_type_8
392,broadband_type_8
5355,broadband_type_8
12999,broadband_type_8
10132,broadband_type_8
13192,broadband_type_8
3739,broadband_type_8
11321,broadband_type_8
11065,broadband_type_8
13402,broadband_type_8
13179,broadband_type_8
5643,broadband_type_8
3878,broadband_type_8
18391,broadband_type_8
15981,broadband_type_8
14239,broadband_type_8
6695,broadband_type_8
17550,broadband_type_8
13698,broadband_type_8
18406,broadband_type_8
4524,broadband_type_8
2406,broadband_type_8
9612,broadband_type_8
15992,broadband_type_8
15439,broadband_type_8
15027,broadband_type_8
14535,broadband_type_8
4725,broadband_type_8
7438,broadband_type_8
16333,broadband_type_8
4892,broadband_type_8
18409,broadband_type_8
935,broadband_type_8
8330,broadband_type_8
11363,broadband_type_8
13560,broadband_type_8
3883,broadband_type_8
3883,broadband_type_2
7607,broadband_type_8
14710,broadband_type_8
10717,broadband_type_8
15218,broadband_type_8
1088,broadband_type_8
77,broadband_type_8
9564,broadband_type_8
13499,broadband_type_8
11859,broadband_type_8
13899,broadband_type_8
5610,broadband_type_8
8946,broadband_type_8
17498,broadband_type_8
18258,broadband_type_2
18258,broadband_type_8
13683,broadband_type_8
13683,broadband_type_2
2434,broadband_type_8
1732,broadband_type_8
1732,broadband_type_2
12918,broadband_type_8
12918,broadband_type_2
3706,broadband_type_8
11772,broadband_type_2
11772,broadband_type_8
6538,broadband_type_8
12077,broadband_type_2
12077,broadband_type_8
2293,broadband_type_8
9045,broadband_type_8
9045,broadband_type_2
12023,broadband_type_2
12023,broadband_type_8
1702,broadband_type_8
3717,broadband_type_8
2949,broadband_type_8
14008,broadband_type_8
10152,broadband_type_8
14974,broadband_type_8
10563,broadband_type_8
8396,broadband_type_8
224,broadband_type_8
2698,broadband_type_8
7254,broadband_type_8
4923,broadband_type_8
11216,broadband_type_8
13814,broadband_type_8
9717,broadband_type_8
13756,broadband_type_2
13756,broadband_type_8
15521,broadband_type_8
5987,broadband_type_8
15392,broadband_type_8
17902,broadband_type_8
18525,broadband_type_8
15250,broadband_type_8
15819,broadband_type_8
6137,broadband_type_2
14573,broadband_type_2
12566,broadband_type_2
14705,broadband_type_8
14630,broadband_type_8
6093,broadband_type_8
8553,broadband_type_8
5761,broadband_type_8
7187,broadband_type_8
6935,broadband_type_8
12630,broadband_type_8
14001,broadband_type_8
297,broadband_type_8
297,broadband_type_3
14820,broadband_type_3
14820,broadband_type_8
11674,broadband_type_8
11674,broadband_type_3
13828,broadband_type_8
5979,broadband_type_8
12097,broadband_type_8
8724,broadband_type_8
7014,broadband_type_8
778,broadband_type_8
9409,broadband_type_8
578,broadband_type_8
14105,broadband_type_8
11201,broadband_type_8
2945,broadband_type_8
18146,broadband_type_8
15551,broadband_type_8
15325,broadband_type_8
15833,broadband_type_2
13332,broadband_type_2
13332,broadband_type_8
18123,broadband_type_8
14134,broadband_type_8
13960,broadband_type_8
15191,broadband_type_8
9844,broadband_type_8
10022,broadband_type_8
509,broadband_type_8
5182,broadband_type_8
16742,broadband_type_8
10462,broadband_type_8
4104,broadband_type_8
9079,broadband_type_8
14377,broadband_type_8
12757,broadband_type_8
6601,broadband_type_8
7403,broadband_type_8
4548,broadband_type_8
1132,broadband_type_8
2269,broadband_type_8
7890,broadband_type_8
17488,broadband_type_8
13103,broadband_type_8
2689,broadband_type_8
3814,broadband_type_8
11160,broadband_type_8
14021,broadband_type_8
10420,broadband_type_8
10183,broadband_type_8
14483,broadband_type_8
2273,broadband_type_8
17151,broadband_type_8
14385,broadband_type_8
18167,broadband_type_8
15032,broadband_type_8
16315,broadband_type_8
3919,broadband_type_8
15702,broadband_type_8
9117,broadband_type_8
12686,broadband_type_8
4186,broadband_type_8
4197,broadband_type_8
11126,broadband_type_8
17996,broadband_type_8
14096,broadband_type_8
4422,broadband_type_8
8938,broadband_type_8
9253,broadband_type_8
14740,broadband_type_8
7541,broadband_type_8
17699,broadband_type_8
8347,broadband_type_8
13948,broadband_type_8
8912,broadband_type_8
11147,broadband_type_8
13241,broadband_type_8
10568,broadband_type_8
16387,broadband_type_8
17422,broadband_type_8
2570,broadband_type_8
4724,broadband_type_8
4850,broadband_type_8
17679,broadband_type_8
5341,broadband_type_8
2210,broadband_type_8
15432,broadband_type_8
15438,broadband_type_8
11439,broadband_type_8
9217,broadband_type_8
16867,broadband_type_8
17572,broadband_type_8
7016,broadband_type_8
116,broadband_type_8
17241,broadband_type_8
6296,broadband_type_8
3619,broadband_type_8
4041,broadband_type_8
13399,broadband_type_8
15092,broadband_type_8
5392,broadband_type_8
17986,broadband_type_8
9298,broadband_type_8
11755,broadband_type_8
18476,broadband_type_8
10486,broadband_type_8
17551,broadband_type_8
11634,broadband_type_8
9026,broadband_type_8
9682,broadband_type_8
9085,broadband_type_8
4622,broadband_type_8
9136,broadband_type_4
9136,broadband_type_7
9136,broadband_type_8
15879,broadband_type_8
12692,broadband_type_6
15257,broadband_type_8
15210,broadband_type_8
15210,broadband_type_4
8870,broadband_type_8
8870,broadband_type_4
11265,broadband_type_8
14223,broadband_type_4
14223,broadband_type_8
5837,broadband_type_4
5837,broadband_type_8
7220,broadband_type_8
2867,broadband_type_8
10798,broadband_type_7
10798,broadband_type_8
1334,broadband_type_7
1334,broadband_type_8
1334,broadband_type_4
10043,broadband_type_8
461,broadband_type_8
461,broadband_type_4
16816,broadband_type_7
16816,broadband_type_8
16816,broadband_type_4
981,broadband_type_8
981,broadband_type_4
13938,broadband_type_4
13938,broadband_type_2
13938,broadband_type_8
17409,broadband_type_8
17409,broadband_type_4
17409,broadband_type_6
17409,broadband_type_7
8000,broadband_type_4
8000,broadband_type_7
8000,broadband_type_8
15410,broadband_type_2
15410,broadband_type_4
15410,broadband_type_8
15410,broadband_type_7
7130,broadband_type_8
4859,broadband_type_4
4859,broadband_type_8
11763,broadband_type_8
11763,broadband_type_7
11763,broadband_type_4
9707,broadband_type_8
8473,broadband_type_8
10926,broadband_type_4
10926,broadband_type_8
14311,broadband_type_4
14311,broadband_type_7
14311,broadband_type_8
14311,broadband_type_2
6676,broadband_type_4
6676,broadband_type_8
14128,broadband_type_6
14128,broadband_type_8
1303,broadband_type_8
1303,broadband_type_4
1303,broadband_type_2
12428,broadband_type_7
12428,broadband_type_8
16887,broadband_type_7
16887,broadband_type_8
7507,broadband_type_8
4191,broadband_type_2
6175,broadband_type_2
3195,broadband_type_4
3195,broadband_type_7
3195,broadband_type_8
12470,broadband_type_4
12470,broadband_type_8
12470,broadband_type_7
2329,broadband_type_4
2329,broadband_type_8
13478,broadband_type_4
13478,broadband_type_8
4545,broadband_type_7
13523,broadband_type_2
13523,broadband_type_8
17280,broadband_type_7
16766,broadband_type_7
5170,broadband_type_2
5170,broadband_type_4
13088,broadband_type_4
13088,broadband_type_8
6552,broadband_type_4
6552,broadband_type_8
5488,broadband_type_4
5488,broadband_type_2
5488,broadband_type_8
6493,broadband_type_8
15602,broadband_type_8
6374,broadband_type_8
10600,broadband_type_8
13230,broadband_type_8
670,broadband_type_8
6114,broadband_type_8
3348,broadband_type_2
17452,broadband_type_8
12052,broadband_type_2
10846,broadband_type_8
8097,broadband_type_8
6672,broadband_type_8
12986,broadband_type_8
13348,broadband_type_8
316,broadband_type_8
1692,broadband_type_8
17131,broadband_type_8
9917,broadband_type_8
1335,broadband_type_8
17108,broadband_type_2
17108,broadband_type_8
17152,broadband_type_8
12335,broadband_type_8
16144,broadband_type_8
2220,broadband_type_8
14789,broadband_type_8
3233,broadband_type_8
16559,broadband_type_8
4569,broadband_type_8
3265,broadband_type_8
9995,broadband_type_2
9656,broadband_type_8
4358,broadband_type_8
1535,broadband_type_8
14670,broadband_type_8
13171,broadband_type_8
8436,broadband_type_8
14196,broadband_type_8
8947,broadband_type_8
4672,broadband_type_8
13654,broadband_type_8
9234,broadband_type_8
15335,broadband_type_8
6318,broadband_type_8
5057,broadband_type_8
6760,broadband_type_8
283,broadband_type_8
3019,broadband_type_8
5851,broadband_type_8
6869,broadband_type_8
5781,broadband_type_8
13512,broadband_type_8
6922,broadband_type_8
12041,broadband_type_8
9877,broadband_type_8
900,broadband_type_8
7486,broadband_type_8
7486,broadband_type_3
2089,broadband_type_2
2089,broadband_type_3
4856,broadband_type_2
6836,broadband_type_2
8507,broadband_type_8
4734,broadband_type_8
486,broadband_type_8
18055,broadband_type_8
10475,broadband_type_8
10404,broadband_type_8
698,broadband_type_8
4960,broadband_type_8
7350,broadband_type_1
7350,broadband_type_8
6255,broadband_type_8
11262,broadband_type_8
11174,broadband_type_8
11174,broadband_type_1
7893,broadband_type_8
4493,broadband_type_8
2454,broadband_type_8
3980,broadband_type_8
15915,broadband_type_8
5938,broadband_type_8
10373,broadband_type_8
9773,broadband_type_8
67,broadband_type_8
3215,broadband_type_8
2411,broadband_type_8
8617,broadband_type_8
4947,broadband_type_8
7407,broadband_type_8
4813,broadband_type_8
4466,broadband_type_8
4332,broadband_type_8
2552,broadband_type_8
18536,broadband_type_8
13728,broadband_type_8
6270,broadband_type_8
3608,broadband_type_8
16866,broadband_type_8
18061,broadband_type_8
8163,broadband_type_8
3680,broadband_type_8
7295,broadband_type_8
3571,broadband_type_8
3177,broadband_type_8
2796,broadband_type_8
2076,broadband_type_8
2874,broadband_type_8
5532,broadband_type_8
16700,broadband_type_8
14186,broadband_type_8
6162,broadband_type_8
8465,broadband_type_8
11492,broadband_type_8
592,broadband_type_1
592,broadband_type_8
592,broadband_type_2
1600,broadband_type_8
452,broadband_type_8
3943,broadband_type_8
3136,broadband_type_8
16491,broadband_type_8
9996,broadband_type_8
17243,broadband_type_8
17086,broadband_type_8
11472,broadband_type_8
18151,broadband_type_8
16954,broadband_type_8
8801,broadband_type_8
17075,broadband_type_8
298,broadband_type_8
13869,broadband_type_8
10059,broadband_type_8
2303,broadband_type_8
2361,broadband_type_8
13753,broadband_type_8
15110,broadband_type_8
1583,broadband_type_8
7474,broadband_type_8
12925,broadband_type_8
6733,broadband_type_8
16509,broadband_type_8
16400,broadband_type_8
3493,broadband_type_8
10835,broadband_type_8
2176,broadband_type_8
4102,broadband_type_8
104,broadband_type_8
4177,broadband_type_8
1332,broadband_type_8
4935,broadband_type_8
9076,broadband_type_8
6014,broadband_type_8
9827,broadband_type_8
11021,broadband_type_8
17039,broadband_type_8
6892,broadband_type_8
10030,broadband_type_8
12151,broadband_type_8
527,broadband_type_8
7740,broadband_type_8
3296,broadband_type_8
8611,broadband_type_8
15013,broadband_type_8
10997,broadband_type_8
14276,broadband_type_8
5801,broadband_type_8
1399,broadband_type_8
10049,broadband_type_8
12626,broadband_type_8
1680,broadband_type_8
15486,broadband_type_8
818,broadband_type_8
17072,broadband_type_8
2075,broadband_type_8
18256,broadband_type_8
15680,broadband_type_8
16832,broadband_type_8
18474,broadband_type_8
17913,broadband_type_8
10082,broadband_type_8
8500,broadband_type_8
16291,broadband_type_8
16291,broadband_type_2
464,broadband_type_8
4937,broadband_type_8
15628,broadband_type_8
14411,broadband_type_8
14411,broadband_type_2
9935,broadband_type_8
16077,broadband_type_8
16077,broadband_type_2
3702,broadband_type_8
9091,broadband_type_8
7751,broadband_type_8
12745,broadband_type_8
12745,broadband_type_2
10062,broadband_type_2
10062,broadband_type_8
2524,broadband_type_2
2524,broadband_type_8
10664,broadband_type_8
9828,broadband_type_8
9828,broadband_type_2
13004,broadband_type_2
13004,broadband_type_8
631,broadband_type_8
18313,broadband_type_8
18313,broadband_type_2
5497,broadband_type_8
16577,broadband_type_2
16577,broadband_type_8
1982,broadband_type_2
1982,broadband_type_8
14249,broadband_type_8
5215,broadband_type_8
5215,broadband_type_2
1913,broadband_type_8
1913,broadband_type_2
15144,broadband_type_8
9439,broadband_type_8
4271,broadband_type_8
4271,broadband_type_2
3097,broadband_type_8
12465,broadband_type_8
12465,broadband_type_2
6225,broadband_type_8
6225,broadband_type_2
752,broadband_type_2
752,broadband_type_8
3586,broadband_type_8
3586,broadband_type_2
10018,broadband_type_8
10018,broadband_type_2
5387,broadband_type_2
5387,broadband_type_8
9541,broadband_type_2
9541,broadband_type_8
11765,broadband_type_2
11765,broadband_type_8
7035,broadband_type_2
7035,broadband_type_8
4430,broadband_type_8
4430,broadband_type_2
3501,broadband_type_2
3501,broadband_type_8
15860,broadband_type_8
15860,broadband_type_2
5472,broadband_type_8
5472,broadband_type_2
10993,broadband_type_8
12782,broadband_type_8
16757,broadband_type_8
11931,broadband_type_8
14127,broadband_type_8
14127,broadband_type_2
9913,broadband_type_8
9913,broadband_type_2
476,broadband_type_8
6420,broadband_type_2
6420,broadband_type_8
11939,broadband_type_8
15128,broadband_type_2
15128,broadband_type_8
11612,broadband_type_2
11612,broadband_type_8
7126,broadband_type_2
7126,broadband_type_8
2114,broadband_type_8
2114,broadband_type_2
7268,broadband_type_8
1746,broadband_type_2
1746,broadband_type_8
5556,broadband_type_8
8596,broadband_type_8
11565,broadband_type_8
18013,broadband_type_8
908,broadband_type_8
908,broadband_type_2
11869,broadband_type_8
14232,broadband_type_8
17261,broadband_type_2
17261,broadband_type_8
5232,broadband_type_8
14482,broadband_type_8
2380,broadband_type_8
6737,broadband_type_8
18173,broadband_type_2
5101,broadband_type_2
5256,broadband_type_2
2609,broadband_type_8
17061,broadband_type_2
17061,broadband_type_3
3770,broadband_type_8
15324,broadband_type_8
9488,broadband_type_8
1276,broadband_type_8
3776,broadband_type_8
15697,broadband_type_8
11985,broadband_type_8
14416,broadband_type_2
14416,broadband_type_8
9849,broadband_type_8
5573,broadband_type_8
3660,broadband_type_8
8452,broadband_type_8
11851,broadband_type_8
16622,broadband_type_8
13908,broadband_type_8
1727,broadband_type_8
9837,broadband_type_8
11224,broadband_type_8
3284,broadband_type_8
8477,broadband_type_8
6494,broadband_type_8
4007,broadband_type_8
3171,broadband_type_8
14506,broadband_type_8
3219,broadband_type_8
9760,broadband_type_8
11429,broadband_type_8
4682,broadband_type_8
8308,broadband_type_8
10321,broadband_type_8
10321,broadband_type_2
3587,broadband_type_8
739,broadband_type_8
10060,broadband_type_8
9517,broadband_type_8
16402,broadband_type_8
7808,broadband_type_8
10109,broadband_type_8
7727,broadband_type_8
2516,broadband_type_8
7346,broadband_type_8
3801,broadband_type_8
4328,broadband_type_8
2705,broadband_type_8
2296,broadband_type_8
7450,broadband_type_8
12683,broadband_type_8
3768,broadband_type_8
13770,broadband_type_8
5144,broadband_type_8
10004,broadband_type_8
1411,broadband_type_8
14458,broadband_type_8
13602,broadband_type_8
18184,broadband_type_8
2916,broadband_type_8
11087,broadband_type_8
16015,broadband_type_8
8571,broadband_type_8
7571,broadband_type_8
7882,broadband_type_8
7733,broadband_type_8
10064,broadband_type_8
8314,broadband_type_8
17383,broadband_type_8
2660,broadband_type_8
10850,broadband_type_2
10850,broadband_type_8
9181,broadband_type_2
10771,broadband_type_8
839,broadband_type_8
14876,broadband_type_8
9551,broadband_type_8
4910,broadband_type_8
8482,broadband_type_8
12700,broadband_type_8
11466,broadband_type_1
11466,broadband_type_8
7842,broadband_type_8
12679,broadband_type_1
12679,broadband_type_8
16707,broadband_type_8
8337,broadband_type_8
5621,broadband_type_8
12054,broadband_type_8
15426,broadband_type_8
2773,broadband_type_8
1988,broadband_type_8
18242,broadband_type_8
